name,tier,website,logo_url,description,event,event_year,source_url,notes
Japan Cryptoasset Business Association,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68a70cb20af19c55c10a3f90_nCJ0xu2hhBRjJOk7odsa7VK61q_shImsLT93VIai5rw.svg,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
KD Wire,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b4506d9b501c075461180a_zUq9xiKuRTSTDW72ergluJEeu9Bygvco7T-lu2QZvi8.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
KryptoEkipa,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b45029001ec618b3ac9707_YyAj6CvyP-QWFKigl-tca93rNxilG5PjRYs1sC7g0vI.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
LF Decentralized Trust,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da7f0c3c6ddb3c2dffb29_duWr9E11R7BeUQSNcQZkAF79djFcEsLoyWZZeGIZyqw.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Malaysia blockchain Association,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da814ad8f90b5e9dc5bb3_1Z5EHzpP2BC7srEzZBEexrISgRfPzwQ_fj2Pg2ekdus.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
MBM,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b456f12684d65d97b5b1d9_esJlnIN9YK5ZL3q540r8dfjwDiLkspxgtTSqt0-0DqM.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Moledao,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da84ded8ae6b07533931f_Z6hJxozeKatAn2-peGSEw_Hg7e_nkR2g0Ywps3uZF4c.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
MPM Labs Web3 Powerhouse Ltd.,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b45068001ec618b3acc449__7LtbecAtZvEEjHpeO3YH686-I2b-vlHEZB4zhhHPJM.svg,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
NinjaGuild_Japan (NGG),Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b456fe193bb68ed32121bc_Ol7pptw0LZfi6nEgtCGyKwicgvWbNARzgtT0hPZthK8.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
NODEOPS,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da87cbb6805f44c297f00_qQTwBJKvfQUzIiGf5Z9P1kFPxR2Us2g_Fr0F-_NxFB8.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
OG Club DAO,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da87e2c60698584fecd82_bZEJ_wboIu9huwn24RO9Lvhd-TQZl9UwMirGbyuC-Qw.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
OffChain,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da880d7500447ae652b4d_0ZH3_C0FKLlmNofRqqFcSVlv7iTCxCFV00Bo6TKEuD4.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Orbis86,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b4505b001ec618b3acba91_niGZI_ltXnbqOH5alhnEzRUndeq0r-z0Lja_N6IDQ0g.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Oversubscribed Capital,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da893fe1c83daec56e1e3_OtNq6CnA1PT8ERnLDHydqAtPRe_I5CZ5KWV75vrMt7E.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Palau Digital Residency Program,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da89f44c40c87f34916f1_1fEGHV3waSgbTHPQK7Wrq6uD4Ez-mWbx4fNUkKULSJ4.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Philippine Blockchain Week,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da8a144c40c87f349189c_Bk5YDbUSmfxmrHFrbc_NkHZobmKN7-p4Ws_WaiQkN68.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Pivot,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b45030f50745445fc26fbf_lwb53vnKN5HtCODzWch7uTEqvenwmwnLDy9m0Ldxh5M.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Plug and Play APAC,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b4503cf50745445fc27572_1bTQ3SVYW8UlfIhkeavMvFNMXSJIJ-6czvilzD2H9Rg.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Plug and Play,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da8b60e3618fbe31dd4a6_4VTrm11CY-lklojTYY00LrCa456AJOtQaE8qMEzCKQo.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
PR Newswire,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da8b745a1c99c3f8aa4a6_P0HPDayuvo45S_KrAWBsALS6_x4OlPHOOBMjZ3S0HQs.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
PuneDAO,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da8bd6b5af2491da66e30_kW50QH0hrj2iBsUHbm5xPuZ68_cA0w4Gyd6hXVGENns.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Ready Player Club,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/6891933b3356a6d78eb03e83_tlpPI_Ibt4SM--FgIUysN8-DZQigzblO3Q2o-ukns8M.svg,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Rise In,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da8c7d77bedd17fcb4836_rH0tC5qROQu1LE7y6azQazmTTXMOuatm9eG_U6xenT8.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
SH3 Agency,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da8c945a1c99c3f8aaa1e_W1vQ6KeYm0lPH2cjx25MdVu0n202ohhYbeXXiny04uk.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
ShowUp,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da8ecb4badc43167afb80_fox9U-w5S22b_c0FXAttqrxU16y1ljqtO_mkxwanzC8.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Singapore Fintech Association,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da8ed757d8ae52566b50c_K9ciqsROYAh1F2S2ySZY0KNRGiRdAPsEniR9HAYvz1k.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
SparkPoint,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da8fbdb02cef406502164_nL8RivvL5WcdyvIecQaYnCgJGuO05n_nHXiMy4gcmgw.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Stocksify,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da8fdb4badc43167b0a94_xkyB9vXyHwFtwp5qA3lX9reteCGsPX5RJCLGVbxhdIg.jpeg,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Sui Philippines,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da8fe29497ebf0f7d82a3_2E5RifhSMbbdUNQlyEa8Ib3SFKhufCgyCK6FrxZNUiw.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Supermoon,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da9119f1ff719a36792ed_PydsY7EZ55t8Esoj6R6GAvu_epwN63UbX3DK9vN_gRk.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Taiwan FinTech Association,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da913c3c6ddb3c2e0b785_ylQV39cOQ2t7ByLK-ct7pxubH06Kbs0hyVCcyzqKjPI.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
T1 LABS,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b456f8879d5e7bff620845_L-ZuvcGap2V8x5e42qyugKHU9fAabLt54gx6Nz8uZ_I.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Tenity,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da9235d54d62900e9ae74_zktjJyPk9DisSIe7QMNqsLsW-jl8ipUk9-QEMJ_UBuU.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
The Blocklabs Inc (The BLOKC),Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da924ac79d71273b039a8_6AZbg_jSBD-QxrVarDDD_asnhwmDJ4ULVd2mKkGVCLY.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
The Malaysian Youth FinTech Association,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da935757d8ae52566dbc2_dJ5Ve8v-I7AavkBhUcfGwEv2pjTTmGwUyHhBxQ_wZfk.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Tsunami house,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b45700193bb68ed3212202_fYuqcFvoyfvHVEdbZsl5ZeRl4wgL3-UTlQf7VtO3YWg.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
UAE Singapore Business Council,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b456f6d39bd61c08e49853_WMqWOBNlUHqcGpCBLj3u3ZQ9UjVvcLERUe0hq_qhzoQ.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
VC ARENA,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da97453bfc93b1b485cf5_iRbzRNBIfHfWf_b0GsMYfIGBQNosBYiTYckruW1Ymlc.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
VNTR,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da97853bfc93b1b485ed2_MAKOCS29XW3r1qlylLQ-EPMaI99fMNbYzzDwgm3lxWs.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Wallstreetbets,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da97dac79d71273b04ba7_2Rsbioyxcq-K1KeTg3b7MHo-V-kuql9_CgqVtE8oh1I.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
WAV3,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b456f0d564abe267c90243_FsZY6n4quVHuBpQL-lUxtNV5XGzUvXceBcb39qy2n4g.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Web3 Bacolod,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b45065d35ac2ce60cd90c0_WjZsr46ev26wMRVlBF4DQrZ1GMQwXyM7eROZXI5iLpQ.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Web3 Cebu,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b456f3fd9516a2ff9043e4_moCccMng3gQRxQdo9xwmXNClCID9z6w7tl5t5wOnvnk.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Web3 Salon,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/689af0e567bd93125c7455f0_K6f1VLvZddf5ls1ZBtZz9H-VHhfICqH_1hWB-4WvbVY.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Web3 San Carlos,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da9842c60698584ff2f05_VrmPYO9ouCE6-i9AUZWy0xiACGMJKTUaDI8RVlIHjZA.jpeg,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Web3spell,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da9869f1ff719a367ee15_0gq4yaAyolzQ-vyOkQNm63Q3_bFwhiyPaqgiZZawdXQ.jpeg,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Web3 With Elius & Simo,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da988b4badc43167b7305_aDKW3S7rN_uRyYAO__JTFjR-FJ1wikjpnScGDIavZL0.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Web3events,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da98e9f1ff719a367f331_6x9btYTxRz3YiIw9IvOhyXgN5I-KjNyOlLWemJmSY44.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Wenaltseason,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68cd154d51aca5c2215c425d_zWj-CMnUyQPq8SG8Fw1YCOSw444ra3g52BkTTx0kbiI.svg,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Wolf Capital,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68b45046d1852018db4a6595_4CfC-G5L-4WYqM-a3lBDOXKKZsxOkCHDu1MeEXkGfbY.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Women in Web3 Switzerland (WiW3CH),Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da994ad8f90b5e9dd8155_2Zaq61cxivX-cQupm7KzvY6PqUIzxH_no1ET_H2mkf8.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Young Founders School,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/68cd1582f2394d6236fbb228_onfHCvnteKK8ibu5_v97YFFYcqmrriBQb3ouVOGGQDs.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
Zo World,Community Partner,,https://cdn.prod.website-files.com/6756df8f05088bc3e51c64ea/690da9ac757d8ae5256728a8_rbNoX5G-nkBvE50qTI3O_2WtsPtS7--_3J6rPTLUJME.png,,TOKEN2049 Singapore,2026,https://www.token2049.com/singapore/partners,Carried over from 2025 lineup (per page label)
